Entity,Code,Day,total_vaccinations_per_hundred
Argentina,ARG,2021-06-12,35.31
Argentina,ARG,2021-06-13,35.71
Argentina,ARG,2021-06-14,35.92
Argentina,ARG,2021-06-15,36.49
Argentina,ARG,2021-06-16,37.01
Argentina,ARG,2021-06-17,37.65
Argentina,ARG,2021-06-18,38.32
Argentina,ARG,2021-06-19,39.11
Argentina,ARG,2021-06-20,39.66
Argentina,ARG,2021-06-21,39.9
Argentina,ARG,2021-06-22,40.3
Argentina,ARG,2021-06-23,40.89
Argentina,ARG,2021-06-24,41.49
Argentina,ARG,2021-06-25,42.11
Argentina,ARG,2021-06-26,42.76
Argentina,ARG,2021-06-27,43.3
Argentina,ARG,2021-06-28,43.75
Argentina,ARG,2021-06-29,44.34
Argentina,ARG,2021-06-30,45.05
Argentina,ARG,2021-07-01,45.84
Argentina,ARG,2021-07-02,46.73
Argentina,ARG,2021-07-03,47.76
Argentina,ARG,2021-07-04,48.63
Argentina,ARG,2021-07-05,49.21
Argentina,ARG,2021-07-06,50.02
Argentina,ARG,2021-07-07,51.13
Argentina,ARG,2021-07-08,52.02
Argentina,ARG,2021-07-09,52.73
Argentina,ARG,2021-07-10,53.76
Argentina,ARG,2021-07-11,53.98
Argentina,ARG,2021-07-12,54.52
Argentina,ARG,2021-07-13,55.38
Argentina,ARG,2021-07-14,56.39
Argentina,ARG,2021-07-15,57.31
Argentina,ARG,2021-07-16,58.13
Argentina,ARG,2021-07-17,59.06
Argentina,ARG,2021-07-18,59.64
Argentina,ARG,2021-07-19,60.15
Argentina,ARG,2021-07-20,61.01
Argentina,ARG,2021-07-21,61.97
Argentina,ARG,2021-07-22,62.87
Argentina,ARG,2021-07-23,63.75
Argentina,ARG,2021-07-24,64.55
Argentina,ARG,2021-07-25,65.17
Argentina,ARG,2021-07-26,65.52
Argentina,ARG,2021-07-27,66.29
Argentina,ARG,2021-07-28,67.22
Argentina,ARG,2021-07-29,68.14
Argentina,ARG,2021-07-30,69.01
Argentina,ARG,2021-07-31,69.9
Argentina,ARG,2021-08-01,70.49
Argentina,ARG,2021-08-02,70.9
Argentina,ARG,2021-08-03,71.69
Argentina,ARG,2021-08-04,73.1
Argentina,ARG,2021-08-05,73.97
Argentina,ARG,2021-08-06,74.85
Argentina,ARG,2021-08-07,75.5
Argentina,ARG,2021-08-08,75.92
Argentina,ARG,2021-08-09,76.53
Argentina,ARG,2021-08-10,77.29
Argentina,ARG,2021-08-12,78.42
Argentina,ARG,2021-08-13,79.02
Argentina,ARG,2021-08-14,79.79
Argentina,ARG,2021-08-15,80.34
Argentina,ARG,2021-08-16,80.71
Argentina,ARG,2021-08-17,81
Argentina,ARG,2021-08-18,81.64
Argentina,ARG,2021-08-19,82.64
Argentina,ARG,2021-08-20,83.64
Argentina,ARG,2021-08-21,84.6
Argentina,ARG,2021-08-22,85.31
Argentina,ARG,2021-08-23,85.81
Argentina,ARG,2021-08-24,86.63
Argentina,ARG,2021-08-25,87.6
Argentina,ARG,2021-08-26,88.6
Argentina,ARG,2021-08-27,89.58
Argentina,ARG,2021-08-28,90.57
Argentina,ARG,2021-08-29,91.27
Argentina,ARG,2021-08-30,91.94
Argentina,ARG,2021-08-31,92.66
Argentina,ARG,2021-09-01,93.83
Argentina,ARG,2021-09-02,94.77
Argentina,ARG,2021-09-03,95.81
Argentina,ARG,2021-09-04,96.59
Argentina,ARG,2021-09-05,97.36
Argentina,ARG,2021-09-06,97.94
Argentina,ARG,2021-09-07,99.06
Argentina,ARG,2021-09-08,99.82
Argentina,ARG,2021-09-09,100.68
Argentina,ARG,2021-09-10,101.52
Argentina,ARG,2021-09-11,102.38
Argentina,ARG,2021-09-12,102.83
Argentina,ARG,2021-09-13,103.05
Argentina,ARG,2021-09-14,103.59
Argentina,ARG,2021-09-15,104.25
Argentina,ARG,2021-09-16,105.11
Argentina,ARG,2021-09-17,105.93
Argentina,ARG,2021-09-18,106.51
Argentina,ARG,2021-09-19,107.07
Argentina,ARG,2021-09-20,107.48
Argentina,ARG,2021-09-21,108.17
Argentina,ARG,2021-09-22,109.04
Argentina,ARG,2021-09-23,109.66
Armenia,ARM,2021-03-31,0.02
Armenia,ARM,2021-05-09,0.36
Armenia,ARM,2021-05-16,0.65
Armenia,ARM,2021-05-23,0.89
Armenia,ARM,2021-05-30,1.13
Armenia,ARM,2021-06-06,1.57
Armenia,ARM,2021-06-14,1.87
Armenia,ARM,2021-06-20,2.17
Armenia,ARM,2021-06-27,2.52
Armenia,ARM,2021-07-11,3.64
Armenia,ARM,2021-07-18,4.42
Armenia,ARM,2021-07-25,5.14
Armenia,ARM,2021-08-01,5.79
Armenia,ARM,2021-08-08,6.57
Armenia,ARM,2021-08-15,7.42
Armenia,ARM,2021-08-22,8.06
Armenia,ARM,2021-08-29,9.27
Armenia,ARM,2021-09-05,10.22
Armenia,ARM,2021-09-12,11.31
Armenia,ARM,2021-09-19,12.36
Aruba,ABW,2021-03-29,24.04
Aruba,ABW,2021-04-10,38.34
Aruba,ABW,2021-04-12,40.18
Aruba,ABW,2021-04-13,42.53
Aruba,ABW,2021-04-14,44.96
Aruba,ABW,2021-04-15,47.15
Aruba,ABW,2021-04-16,49.4
Aruba,ABW,2021-04-17,51.85
Aruba,ABW,2021-04-18,51.92
Aruba,ABW,2021-04-19,54.27
Aruba,ABW,2021-04-20,56.33
Aruba,ABW,2021-04-21,58.16
Aruba,ABW,2021-04-22,59.97
Aruba,ABW,2021-04-23,63.39
Aruba,ABW,2021-04-24,64.63
Aruba,ABW,2021-04-25,68.2
Aruba,ABW,2021-04-26,68.44
Aruba,ABW,2021-04-28,69.66
Aruba,ABW,2021-04-29,70.76
Aruba,ABW,2021-04-30,71.71
Aruba,ABW,2021-05-03,72.51
Aruba,ABW,2021-05-04,73.66
Aruba,ABW,2021-05-05,74.17
Aruba,ABW,2021-05-06,74.21
Aruba,ABW,2021-05-07,74.87
Aruba,ABW,2021-05-08,75.28
Aruba,ABW,2021-05-10,76.14
Aruba,ABW,2021-05-11,77.31
Aruba,ABW,2021-05-12,78.58
Aruba,ABW,2021-05-13,79.71
Aruba,ABW,2021-05-14,81.66
Aruba,ABW,2021-05-15,82.65
Aruba,ABW,2021-05-17,84.9
Aruba,ABW,2021-05-18,87.44
Aruba,ABW,2021-05-19,89.56
Aruba,ABW,2021-05-20,91.35
Aruba,ABW,2021-05-21,93.29
Aruba,ABW,2021-05-22,96.46
Aruba,ABW,2021-05-23,101.19
Aruba,ABW,2021-05-24,102.39
Aruba,ABW,2021-05-25,103.9
Aruba,ABW,2021-05-26,104.17
Aruba,ABW,2021-05-27,104.78
Aruba,ABW,2021-05-28,105.51
Aruba,ABW,2021-05-29,106.03
Aruba,ABW,2021-05-31,106.49
Aruba,ABW,2021-06-01,106.94
Aruba,ABW,2021-06-02,107.42
Aruba,ABW,2021-06-03,108.74
Aruba,ABW,2021-06-04,108.75
Aruba,ABW,2021-06-06,108.75
Aruba,ABW,2021-06-07,109.18
Aruba,ABW,2021-06-08,109.8
Aruba,ABW,2021-06-09,110.37
Aruba,ABW,2021-06-10,110.89
Aruba,ABW,2021-06-11,111.38
Aruba,ABW,2021-06-12,113.32
Aruba,ABW,2021-06-14,113.69
Aruba,ABW,2021-06-15,114.06
Aruba,ABW,2021-06-16,114.45
Aruba,ABW,2021-06-17,114.85
Aruba,ABW,2021-06-18,115.28
Aruba,ABW,2021-06-20,115.57
Aruba,ABW,2021-06-21,115.97
Aruba,ABW,2021-06-22,115.99
Aruba,ABW,2021-06-23,116.48
Aruba,ABW,2021-06-24,116.88
Aruba,ABW,2021-06-27,116.88
Aruba,ABW,2021-06-28,117.43
Aruba,ABW,2021-06-29,117.9
Aruba,ABW,2021-06-30,118.71
Aruba,ABW,2021-07-01,118.86
Aruba,ABW,2021-07-02,119.39
Aruba,ABW,2021-07-05,119.94
Aruba,ABW,2021-07-06,120.49
Aruba,ABW,2021-07-07,120.94
Aruba,ABW,2021-07-08,121.39
Aruba,ABW,2021-07-09,121.9
Aruba,ABW,2021-07-10,123.07
Aruba,ABW,2021-07-12,123.46
Aruba,ABW,2021-07-13,123.81
Aruba,ABW,2021-07-14,124.24
Aruba,ABW,2021-07-15,124.75
Aruba,ABW,2021-07-16,124.77
Aruba,ABW,2021-07-19,125.48
Aruba,ABW,2021-07-20,125.49
Aruba,ABW,2021-07-21,125.92
Aruba,ABW,2021-07-22,126.36
Aruba,ABW,2021-07-23,126.41
Aruba,ABW,2021-07-26,126.86
Aruba,ABW,2021-07-27,127.33
Aruba,ABW,2021-07-28,127.72
Aruba,ABW,2021-07-29,128.09
Aruba,ABW,2021-07-30,128.36
Aruba,ABW,2021-07-31,129.21
Aruba,ABW,2021-08-01,129.22
Aruba,ABW,2021-08-02,129.38
Aruba,ABW,2021-08-03,129.71
Aruba,ABW,2021-08-04,129.78
Aruba,ABW,2021-08-05,129.95
Aruba,ABW,2021-08-06,130.2
Aruba,ABW,2021-08-09,130.5
Aruba,ABW,2021-08-10,130.89
Aruba,ABW,2021-08-11,131.44
Aruba,ABW,2021-08-12,131.64
Aruba,ABW,2021-08-13,132.11
Aruba,ABW,2021-08-16,132.5
Aruba,ABW,2021-08-17,133.03
Aruba,ABW,2021-08-18,133.43
Aruba,ABW,2021-08-19,133.77
Aruba,ABW,2021-08-20,134.02
Aruba,ABW,2021-08-22,136.14
Aruba,ABW,2021-08-23,136.44
Aruba,ABW,2021-08-24,136.66
Aruba,ABW,2021-08-25,136.94
Aruba,ABW,2021-08-26,137.21
Aruba,ABW,2021-08-27,137.47
Aruba,ABW,2021-08-29,137.67
Aruba,ABW,2021-08-30,137.74
Aruba,ABW,2021-08-31,138.28
Aruba,ABW,2021-09-01,138.66
Aruba,ABW,2021-09-02,138.87
Aruba,ABW,2021-09-03,139.04
Aruba,ABW,2021-09-06,139.55
Aruba,ABW,2021-09-07,139.64
Aruba,ABW,2021-09-08,139.91
Aruba,ABW,2021-09-09,140.13
Aruba,ABW,2021-09-10,140.37
Aruba,ABW,2021-09-11,141.13
Aruba,ABW,2021-09-12,142.91
Aruba,ABW,2021-09-13,142.91
Aruba,ABW,2021-09-14,143.29
Aruba,ABW,2021-09-15,143.72
Aruba,ABW,2021-09-16,144.08
Aruba,ABW,2021-09-20,144.32
Aruba,ABW,2021-09-21,144.68
Aruba,ABW,2021-09-22,144.71
Aruba,ABW,2021-09-23,144.86
Asia,,2020-12-15,0.03
Asia,,2020-12-19,0.03
Asia,,2020-12-20,0.03
Asia,,2020-12-21,0.03
Asia,,2020-12-22,0.03
Asia,,2020-12-23,0.04
Asia,,2020-12-24,0.04
Asia,,2020-12-25,0.04
Asia,,2020-12-26,0.04
Asia,,2020-12-27,0.04
Asia,,2020-12-28,0.04
Asia,,2020-12-29,0.05
Asia,,2020-12-30,0.05
Asia,,2020-12-31,0.12
Asia,,2021-01-01,0.12
Asia,,2021-01-02,0.12
Asia,,2021-01-03,0.13
Asia,,2021-01-04,0.13
Asia,,2021-01-05,0.15
Asia,,2021-01-06,0.15
Asia,,2021-01-07,0.16
Asia,,2021-01-08,0.16
Asia,,2021-01-09,0.26
Asia,,2021-01-10,0.26
Asia,,2021-01-11,0.27
Asia,,2021-01-12,0.27
Asia,,2021-01-13,0.3
Asia,,2021-01-14,0.31
Asia,,2021-01-15,0.32
Asia,,2021-01-16,0.33
Asia,,2021-01-17,0.34
Asia,,2021-01-18,0.35
Asia,,2021-01-19,0.36
Asia,,2021-01-20,0.48
Asia,,2021-01-21,0.5
Asia,,2021-01-22,0.51
Asia,,2021-01-23,0.53
Asia,,2021-01-24,0.53
Asia,,2021-01-25,0.55
Asia,,2021-01-26,0.56
Asia,,2021-01-27,0.75
Asia,,2021-01-28,0.77
Asia,,2021-01-29,0.79
Asia,,2021-01-30,0.81
Asia,,2021-01-31,0.84
Asia,,2021-02-01,0.86
Asia,,2021-02-02,0.87
Asia,,2021-02-03,1.04
Asia,,2021-02-04,1.07
Asia,,2021-02-05,1.09
Asia,,2021-02-06,1.11
Asia,,2021-02-07,1.12
Asia,,2021-02-08,1.13
Asia,,2021-02-09,1.35
Asia,,2021-02-10,1.38
Asia,,2021-02-11,1.4
Asia,,2021-02-12,1.42
Asia,,2021-02-13,1.45
Asia,,2021-02-14,1.46
Asia,,2021-02-15,1.49
Asia,,2021-02-16,1.52
Asia,,2021-02-17,1.55
Asia,,2021-02-18,1.6
Asia,,2021-02-19,1.62
Asia,,2021-02-20,1.65
Asia,,2021-02-21,1.67
Asia,,2021-02-22,1.69
Asia,,2021-02-23,1.72
Asia,,2021-02-24,1.75
Asia,,2021-02-25,1.79
Asia,,2021-02-26,1.82
Asia,,2021-02-27,1.85
Asia,,2021-02-28,2.11
Asia,,2021-03-01,2.14
Asia,,2021-03-02,2.19
Asia,,2021-03-03,2.23
Asia,,2021-03-04,2.28
Asia,,2021-03-05,2.33
Asia,,2021-03-06,2.38
Asia,,2021-03-07,2.4
Asia,,2021-03-08,2.46
Asia,,2021-03-09,2.51
Asia,,2021-03-10,2.57
Asia,,2021-03-11,2.61
Asia,,2021-03-12,2.67
Asia,,2021-03-13,2.72
Asia,,2021-03-14,3.01
Asia,,2021-03-15,3.1
Asia,,2021-03-16,3.18
Asia,,2021-03-17,3.26
Asia,,2021-03-18,3.33
Asia,,2021-03-19,3.45
Asia,,2021-03-20,3.74
Asia,,2021-03-21,3.77
Asia,,2021-03-22,3.99
Asia,,2021-03-23,4.14
Asia,,2021-03-24,4.28
Asia,,2021-03-25,4.47
Asia,,2021-03-26,4.69
Asia,,2021-03-27,4.86
Asia,,2021-03-28,4.98
Asia,,2021-03-29,5.11
Asia,,2021-03-30,5.25
Asia,,2021-03-31,5.48
Asia,,2021-04-01,5.74
Asia,,2021-04-02,6
Asia,,2021-04-03,6.14
Asia,,2021-04-04,6.3
Asia,,2021-04-05,6.47
Asia,,2021-04-06,6.67
Asia,,2021-04-07,6.84
Asia,,2021-04-08,7.11
Asia,,2021-04-09,7.34
Asia,,2021-04-10,7.53
Asia,,2021-04-11,7.67
Asia,,2021-04-12,7.89
Asia,,2021-04-13,8.06
Asia,,2021-04-14,8.23
Asia,,2021-04-15,8.42
Asia,,2021-04-16,8.58
Asia,,2021-04-17,8.71
Asia,,2021-04-18,8.84
Asia,,2021-04-19,9
Asia,,2021-04-20,9.12
Asia,,2021-04-21,9.33
Asia,,2021-04-22,9.59
Asia,,2021-04-23,9.75
Asia,,2021-04-24,9.86
Asia,,2021-04-25,10.12
Asia,,2021-04-26,10.33
Asia,,2021-04-27,10.57
Asia,,2021-04-28,10.86
Asia,,2021-04-29,11.16
Asia,,2021-04-30,11.51
Asia,,2021-05-01,11.67
Asia,,2021-05-02,11.81
Asia,,2021-05-03,11.97
Asia,,2021-05-04,12.2
Asia,,2021-05-05,12.39
Asia,,2021-05-06,12.68
Asia,,2021-05-07,13.01
Asia,,2021-05-08,13.28
Asia,,2021-05-09,13.47
Asia,,2021-05-10,13.79
Asia,,2021-05-11,14.12
Asia,,2021-05-12,14.44
Asia,,2021-05-13,14.8
Asia,,2021-05-14,15.15
Asia,,2021-05-15,15.47
Asia,,2021-05-16,15.82
Asia,,2021-05-17,16.23
Asia,,2021-05-18,16.63
Asia,,2021-05-19,16.99
Asia,,2021-05-20,17.47
Asia,,2021-05-21,17.9
Asia,,2021-05-22,18.29
Asia,,2021-05-23,18.63
Asia,,2021-05-24,19.11
Asia,,2021-05-25,19.63
Asia,,2021-05-26,20.17
Asia,,2021-05-27,20.68
Asia,,2021-05-28,21.17
Asia,,2021-05-29,21.67
Asia,,2021-05-30,22.16
Asia,,2021-05-31,22.74
Asia,,2021-06-01,23.33
Asia,,2021-06-02,23.95
Asia,,2021-06-03,24.48
Asia,,2021-06-04,25.11
Asia,,2021-06-05,25.61
Asia,,2021-06-06,26.03
Asia,,2021-06-07,26.51
Asia,,2021-06-08,27.02
Asia,,2021-06-09,27.55
Asia,,2021-06-10,28.15
Asia,,2021-06-11,28.7
Asia,,2021-06-12,29.17
Asia,,2021-06-13,29.61
Asia,,2021-06-14,30.03
Asia,,2021-06-15,30.66
Asia,,2021-06-16,31.31
Asia,,2021-06-17,32
Asia,,2021-06-18,32.7
Asia,,2021-06-19,33.31
Asia,,2021-06-20,33.88
Asia,,2021-06-21,34.62
Asia,,2021-06-22,35.31
Asia,,2021-06-23,36
Asia,,2021-06-24,36.78
Asia,,2021-06-25,37.53
Asia,,2021-06-26,38.24
Asia,,2021-06-27,38.85
Asia,,2021-06-28,39.47
Asia,,2021-06-29,40.13
Asia,,2021-06-30,40.7
Asia,,2021-07-01,41.4
Asia,,2021-07-02,41.93
Asia,,2021-07-03,42.49
Asia,,2021-07-04,42.88
Asia,,2021-07-05,43.35
Asia,,2021-07-06,43.81
Asia,,2021-07-07,44.26
Asia,,2021-07-08,44.87
Asia,,2021-07-09,45.24
Asia,,2021-07-10,45.68
Asia,,2021-07-11,45.99
Asia,,2021-07-12,46.38
Asia,,2021-07-13,46.88
Asia,,2021-07-14,47.42
Asia,,2021-07-15,47.93
Asia,,2021-07-16,48.4
Asia,,2021-07-17,48.83
Asia,,2021-07-18,49.11
Asia,,2021-07-19,49.62
Asia,,2021-07-20,50.09
Asia,,2021-07-21,50.56
Asia,,2021-07-22,51.14
Asia,,2021-07-23,51.7
Asia,,2021-07-24,52.19
Asia,,2021-07-25,52.62
Asia,,2021-07-26,53.3
Asia,,2021-07-27,53.93
Asia,,2021-07-28,54.58
Asia,,2021-07-29,55.32
Asia,,2021-07-30,56.01
Asia,,2021-07-31,56.51
Asia,,2021-08-01,57.22
Asia,,2021-08-02,57.87
Asia,,2021-08-03,58.79
Asia,,2021-08-04,59.52
Asia,,2021-08-05,60.17
Asia,,2021-08-06,60.78
Asia,,2021-08-07,61.29
Asia,,2021-08-08,61.8
Asia,,2021-08-09,62.54
Asia,,2021-08-10,63.17
Asia,,2021-08-11,63.77
Asia,,2021-08-12,64.26
Asia,,2021-08-13,64.9
Asia,,2021-08-14,65.35
Asia,,2021-08-15,65.78
Asia,,2021-08-16,66.44
Asia,,2021-08-17,67.06
Asia,,2021-08-18,67.63
Asia,,2021-08-19,68.16
Asia,,2021-08-20,68.7
Asia,,2021-08-21,69.22
Asia,,2021-08-22,69.71
Asia,,2021-08-23,70.21
Asia,,2021-08-24,70.98
Asia,,2021-08-25,71.61
Asia,,2021-08-26,72.33
Asia,,2021-08-27,73.05
Asia,,2021-08-28,73.67
Asia,,2021-08-29,74.36
Asia,,2021-08-30,74.95
Asia,,2021-08-31,75.6
Asia,,2021-09-01,76.36
Asia,,2021-09-02,76.89
Asia,,2021-09-03,77.3
Asia,,2021-09-04,77.63
Asia,,2021-09-05,78.14
Asia,,2021-09-06,78.59
Asia,,2021-09-07,79.2
Asia,,2021-09-08,79.87
Asia,,2021-09-09,80.44
Asia,,2021-09-10,80.78
Asia,,2021-09-11,81.34
Asia,,2021-09-12,81.94
Asia,,2021-09-13,82.47
Asia,,2021-09-14,82.82
Asia,,2021-09-15,83.29
Asia,,2021-09-16,83.81
Asia,,2021-09-17,84.18
Asia,,2021-09-18,84.89
Asia,,2021-09-19,85.29
Asia,,2021-09-20,85.74
Asia,,2021-09-21,86.17
Asia,,2021-09-22,86.52
Asia,,2021-09-23,87
Australia,AUS,2021-02-15,0
Australia,AUS,2021-02-16,0
Australia,AUS,2021-02-17,0
Australia,AUS,2021-02-18,0
Australia,AUS,2021-02-19,0
Australia,AUS,2021-02-20,0
Australia,AUS,2021-02-21,0
Australia,AUS,2021-02-22,0
Australia,AUS,2021-02-23,0.01
Australia,AUS,2021-02-24,0.03
Australia,AUS,2021-02-25,0.07
Australia,AUS,2021-02-26,0.1
Australia,AUS,2021-02-27,0.12
Australia,AUS,2021-02-28,0.12
Australia,AUS,2021-03-01,0.13
Australia,AUS,2021-03-02,0.16
Australia,AUS,2021-03-03,0.2
Australia,AUS,2021-03-04,0.24
Australia,AUS,2021-03-05,0.28
Australia,AUS,2021-03-06,0.3
Australia,AUS,2021-03-07,0.32
Australia,AUS,2021-03-08,0.33
Australia,AUS,2021-03-09,0.37
Australia,AUS,2021-03-10,0.41
Australia,AUS,2021-03-11,0.48
Australia,AUS,2021-03-12,0.52
Australia,AUS,2021-03-13,0.62
Australia,AUS,2021-03-14,0.63
Australia,AUS,2021-03-15,0.64
Australia,AUS,2021-03-16,0.71
Australia,AUS,2021-03-17,0.79
Australia,AUS,2021-03-18,0.88
Australia,AUS,2021-03-19,0.93
Australia,AUS,2021-03-20,0.98
Australia,AUS,2021-03-21,1
Australia,AUS,2021-03-22,1.09
Australia,AUS,2021-03-23,1.19
Australia,AUS,2021-03-24,1.38
Australia,AUS,2021-03-25,1.58
Australia,AUS,2021-03-26,1.78
Australia,AUS,2021-03-27,1.96
Australia,AUS,2021-03-28,1.98
Australia,AUS,2021-03-29,2.1
Australia,AUS,2021-03-30,2.32
Australia,AUS,2021-03-31,2.6
Australia,AUS,2021-04-01,2.89
Australia,AUS,2021-04-02,3.19
Australia,AUS,2021-04-03,3.21
Australia,AUS,2021-04-04,3.27
Australia,AUS,2021-04-05,3.27
Australia,AUS,2021-04-06,3.32
Australia,AUS,2021-04-07,3.57
Australia,AUS,2021-04-08,3.86
Australia,AUS,2021-04-09,4.18
Australia,AUS,2021-04-10,4.42
Australia,AUS,2021-04-11,4.52
Australia,AUS,2021-04-12,4.57
Australia,AUS,2021-04-13,4.79
Australia,AUS,2021-04-14,5.02
Australia,AUS,2021-04-15,5.27
Australia,AUS,2021-04-16,5.51
Australia,AUS,2021-04-17,5.72
Australia,AUS,2021-04-18,5.8
Australia,AUS,2021-04-19,6.15
Australia,AUS,2021-04-20,6.41
Australia,AUS,2021-04-21,6.66
Australia,AUS,2021-04-22,6.92
Australia,AUS,2021-04-23,7.2
Australia,AUS,2021-04-24,7.42
Australia,AUS,2021-04-25,7.5
Australia,AUS,2021-04-26,7.51
Australia,AUS,2021-04-27,7.64
Australia,AUS,2021-04-28,7.87
Australia,AUS,2021-04-29,8.19
Australia,AUS,2021-04-30,8.45
Australia,AUS,2021-05-01,8.67
Australia,AUS,2021-05-02,8.74
Australia,AUS,2021-05-03,8.77
Australia,AUS,2021-05-04,8.98
Australia,AUS,2021-05-05,9.29
Australia,AUS,2021-05-06,9.59
Australia,AUS,2021-05-07,9.91
Australia,AUS,2021-05-08,10.19
Australia,AUS,2021-05-09,10.29
Australia,AUS,2021-05-10,10.33
Australia,AUS,2021-05-11,10.61
Australia,AUS,2021-05-12,10.91
Australia,AUS,2021-05-13,11.23
Australia,AUS,2021-05-14,11.55
Australia,AUS,2021-05-15,11.85
Australia,AUS,2021-05-16,11.98
Australia,AUS,2021-05-17,12.02
Australia,AUS,2021-05-18,12.34
Australia,AUS,2021-05-19,12.71
Australia,AUS,2021-05-20,13.07
Australia,AUS,2021-05-21,13.47
Australia,AUS,2021-05-22,13.81
Australia,AUS,2021-05-23,13.96
Australia,AUS,2021-05-24,14.01
Australia,AUS,2021-05-25,14.31
Australia,AUS,2021-05-26,14.72
Australia,AUS,2021-05-27,15.15
Australia,AUS,2021-05-28,15.63
Australia,AUS,2021-05-29,16.1
Australia,AUS,2021-05-30,16.34
Australia,AUS,2021-05-31,16.46
Australia,AUS,2021-06-01,16.92
Australia,AUS,2021-06-02,17.46
Australia,AUS,2021-06-03,18
Australia,AUS,2021-06-04,18.56
Australia,AUS,2021-06-05,19.11
Australia,AUS,2021-06-06,19.45
Australia,AUS,2021-06-07,19.69
Australia,AUS,2021-06-08,20.18
Australia,AUS,2021-06-09,20.73
Australia,AUS,2021-06-10,21.28
Australia,AUS,2021-06-11,21.87
Australia,AUS,2021-06-12,22.39
Australia,AUS,2021-06-13,22.63
Australia,AUS,2021-06-14,22.75
Australia,AUS,2021-06-15,23
Australia,AUS,2021-06-16,23.59
Australia,AUS,2021-06-17,24.12
Australia,AUS,2021-06-18,24.67
Australia,AUS,2021-06-22,26.06
Australia,AUS,2021-06-23,26.6
Australia,AUS,2021-06-24,27.14
Australia,AUS,2021-06-25,27.68
Australia,AUS,2021-06-29,29.09
Australia,AUS,2021-06-30,29.65
Australia,AUS,2021-07-02,30.91
Australia,AUS,2021-07-03,31.49
Australia,AUS,2021-07-04,31.8
Australia,AUS,2021-07-05,32.01
Australia,AUS,2021-07-06,32.58
Australia,AUS,2021-07-07,33.22
Australia,AUS,2021-07-08,33.76
Australia,AUS,2021-07-09,34.4
Australia,AUS,2021-07-10,34.95
Australia,AUS,2021-07-11,35.28
Australia,AUS,2021-07-12,35.48
Australia,AUS,2021-07-13,36.08
Australia,AUS,2021-07-14,36.72
Australia,AUS,2021-07-15,37.35
Australia,AUS,2021-07-16,38.03
Australia,AUS,2021-07-17,38.66
Australia,AUS,2021-07-18,39.04
Australia,AUS,2021-07-19,39.26
Australia,AUS,2021-07-20,39.92
Australia,AUS,2021-07-21,40.6
Australia,AUS,2021-07-22,41.32
Australia,AUS,2021-07-23,42.08
Australia,AUS,2021-07-24,42.78
Australia,AUS,2021-07-25,43.2
Australia,AUS,2021-07-26,43.48
Australia,AUS,2021-07-27,44.19
Australia,AUS,2021-07-28,44.96
Australia,AUS,2021-07-29,45.74
Australia,AUS,2021-07-30,46.56
Australia,AUS,2021-07-31,47.33
Australia,AUS,2021-08-01,47.76
Australia,AUS,2021-08-02,48.06
Australia,AUS,2021-08-03,48.84
Australia,AUS,2021-08-04,49.67
Australia,AUS,2021-08-05,50.53
Australia,AUS,2021-08-06,51.46
Australia,AUS,2021-08-07,52.34
Australia,AUS,2021-08-08,52.88
Australia,AUS,2021-08-09,53.21
Australia,AUS,2021-08-10,54.13
Australia,AUS,2021-08-11,55.12
Australia,AUS,2021-08-12,56.14
Australia,AUS,2021-08-13,57.19
Australia,AUS,2021-08-14,58.21
Australia,AUS,2021-08-15,58.85
Australia,AUS,2021-08-16,59.48
Australia,AUS,2021-08-17,60.56
Australia,AUS,2021-08-18,61.63
Australia,AUS,2021-08-19,62.82
Australia,AUS,2021-08-20,64
Australia,AUS,2021-08-21,65.2
Australia,AUS,2021-08-22,65.96
Australia,AUS,2021-08-23,66.51
Australia,AUS,2021-08-24,67.63
Australia,AUS,2021-08-25,68.82
Australia,AUS,2021-08-26,70.12
Australia,AUS,2021-08-27,71.31
Australia,AUS,2021-08-28,72.54
Australia,AUS,2021-08-29,73.4
Australia,AUS,2021-08-30,74.01
Australia,AUS,2021-08-31,75.08
Australia,AUS,2021-09-01,76.38
Australia,AUS,2021-09-02,77.66
Australia,AUS,2021-09-03,78.83
Australia,AUS,2021-09-04,80.04
Australia,AUS,2021-09-05,80.87
Australia,AUS,2021-09-06,81.38
Australia,AUS,2021-09-07,82.38
Australia,AUS,2021-09-08,83.52
Australia,AUS,2021-09-09,84.73
Australia,AUS,2021-09-10,85.97
Australia,AUS,2021-09-11,87.15
Australia,AUS,2021-09-12,87.91
Australia,AUS,2021-09-13,88.42
Australia,AUS,2021-09-14,89.49
Australia,AUS,2021-09-15,90.59
Australia,AUS,2021-09-16,92.1
Australia,AUS,2021-09-17,93.28
Australia,AUS,2021-09-18,94.59
Australia,AUS,2021-09-19,95.47
Australia,AUS,2021-09-20,96.14
Australia,AUS,2021-09-21,97.38
Australia,AUS,2021-09-22,98.67
Australia,AUS,2021-09-23,99.98
Austria,AUT,2020-12-27,0.01
Austria,AUT,2020-12-28,0.02
Austria,AUT,2020-12-29,0.04
Austria,AUT,2020-12-30,0.06
Austria,AUT,2020-12-31,0.06
Austria,AUT,2021-01-01,0.06
Austria,AUT,2021-01-02,0.06
Austria,AUT,2021-01-03,0.06
Austria,AUT,2021-01-04,0.06
Austria,AUT,2021-01-05,0.08
Austria,AUT,2021-01-06,0.09
Austria,AUT,2021-01-07,0.12
